SPY,UST_10,UST_5,UST_2,CS_IG,CS_HY
-0.0017659705159706052,4.299999999999993,2.199999999999991,0.10000000000000009,0.0,-0.8215720000000033
-0.007691716021844486,2.7000000000000135,2.200000000000002,0.5000000000000004,2.0,2.267902000000049
0.0012143761465519542,-2.300000000000013,-3.200000000000003,0.0,2.0,2.6579469999999787
0.011019354838709638,3.400000000000003,3.400000000000003,1.1999999999999997,-2.0,-2.7796349999999848
-0.02409577047757616,14.59999999999999,21.999999999999996,4.999999999999999,0.0,6.143912999999998
-0.005152616849318559,-11.599999999999987,-8.899999999999997,-4.499999999999998,-1.0,8.006006000000014
0.024240193500893792,1.200000000000001,-3.500000000000003,-0.9000000000000008,1.0,-10.806662000000017
-0.007803275322141756,-2.6000000000000023,-3.599999999999992,0.20000000000000018,0.0,0.16151099999996177
-0.01324571842500133,9.000000000000007,7.099999999999995,1.9999999999999991,1.0,-0.9537169999999833
-0.012374809920822294,8.299999999999997,5.900000000000006,0.30000000000000027,1.0,10.442270000000008
0.01839660207061322,0.20000000000000018,0.8000000000000007,-0.5999999999999978,4.0,3.030343000000016
-0.004978755571774851,2.400000000000002,5.499999999999994,2.4999999999999996,2.0,4.675581999999963
0.014277480876034865,-6.400000000000006,-4.799999999999994,-0.30000000000000027,2.0,4.765836000000036
0.006224655835937565,-0.8000000000000007,-1.5000000000000013,-0.7000000000000006,-1.0,-2.5854400000000055
0.010139124185019721,1.8999999999999906,-0.40000000000000036,-1.3000000000000012,1.0,-10.263079000000005
0.0013467842350012305,8.699999999999996,5.399999999999993,0.7000000000000006,-2.0,2.887910999999974
0.005963558848906425,-1.9999999999999796,-1.3000000000000012,0.40000000000000036,0.0,0.7114990000000034
-0.0012613203501424808,1.4000000000000012,0.20000000000000018,-0.20000000000000018,-1.0,1.5194130000000428
0.0034098658786085867,2.499999999999991,-3.0999999999999917,-1.6999999999999988,0.0,7.323395000000005
-0.014549665206665563,6.499999999999995,6.499999999999995,2.1999999999999993,-1.0,7.161600999999962
-0.0051088178195565215,1.3000000000000123,1.7000000000000015,-0.5000000000000004,0.0,-1.535950000000014
0.007985005648556864,-2.7000000000000135,-1.7000000000000015,-0.20000000000000018,0.0,-10.742269999999962
-0.007870806694006416,-7.399999999999984,-4.800000000000004,-0.30000000000000027,1.0,-2.875331000000017
-0.0050834403080873836,-1.200000000000001,-0.7999999999999896,0.20000000000000018,0.0,-3.558755000000019
0.005625516102394812,2.59999999999998,2.7999999999999914,-0.7999999999999979,0.0,1.53249100000005
0.016114960225814823,4.200000000000004,3.0000000000000027,0.09999999999999731,-1.0,-3.1428060000000073
-0.000505076013940231,3.200000000000003,2.200000000000002,0.20000000000000018,-1.0,-5.080931000000021
-0.002652989034311881,-0.40000000000000036,0.9000000000000008,0.5000000000000004,-1.0,-4.189791000000014
0.004053403592328753,3.600000000000003,4.299999999999993,1.4000000000000012,-3.0,-10.736334999999997
0.010799081573436453,-7.000000000000006,-3.7999999999999923,-0.10000000000000009,-1.0,-1.6398029999999721
0.014353111504954885,3.0000000000000027,2.100000000000002,0.6000000000000005,0.0,-8.255636000000038
-0.0005906093119402156,-4.400000000000004,-5.000000000000004,-0.9000000000000008,0.0,-1.5546919999999886
0.0011572934108143862,1.7000000000000126,-0.30000000000000027,-0.40000000000000036,0.0,-5.510017000000005
0.004746796527214103,-5.400000000000005,-3.400000000000003,-0.40000000000000036,0.0,1.3676220000000399
0.0072701458924899764,3.8999999999999924,2.8000000000000025,0.6000000000000005,0.0,3.185450000000003
0.0003645289071423363,0.8000000000000007,1.8000000000000016,1.3000000000000012,-1.0,0.8419839999999681
0.002963754737149049,-5.199999999999982,-4.5000000000000036,-0.9000000000000008,0.0,8.824324999999988
-0.0034152012788839503,1.6999999999999904,1.9000000000000017,0.20000000000000018,0.0,-4.01613599999996
0.010742496050552885,-5.499999999999994,-3.8000000000000034,-0.10000000000000009,0.0,-1.928792000000044
0.003342390650924454,0.40000000000000036,1.4000000000000012,0.10000000000000009,2.0,-3.3741599999999607
-0.004913003882471401,2.400000000000002,-0.20000000000000018,-0.30000000000000027,1.0,2.365364999999997
-0.007321596300667088,-4.500000000000015,-3.699999999999992,-0.9000000000000008,1.0,7.387363999999991
0.00946211514666273,-0.49999999999998934,0.5000000000000004,-0.20000000000000018,-1.0,-0.8392460000000028
-0.009133078568510089,-1.6000000000000014,-0.6000000000000005,0.10000000000000009,0.0,1.7838570000000118
0.010842409100832118,2.0000000000000018,2.499999999999991,0.9000000000000008,-1.0,-3.6643359999999916
0.0020876325766665538,0.8000000000000007,1.3000000000000012,1.100000000000001,-1.0,-9.645695000000046
-0.00021551208064951588,5.499999999999994,5.200000000000005,1.1999999999999984,-1.0,4.4239239999999995
-0.00028741138149068757,-1.29999999999999,-3.0000000000000027,-1.5999999999999988,0.0,2.6365650000000187
0.006372783900335577,2.59999999999998,1.200000000000001,-0.10000000000000009,0.0,-1.7035109999999918
-0.006570489930009971,-0.8000000000000007,-1.6000000000000014,-0.30000000000000027,0.0,-5.044373000000007
0.0021567217828899476,-2.7999999999999803,-2.400000000000002,0.0,1.0,-7.433591999999976
-0.006169296987087458,-0.7000000000000117,-0.6000000000000005,-0.10000000000000009,0.0,9.271320000000003
0.00031278571772297425,-2.499999999999991,-2.399999999999991,-0.7000000000000006,-1.0,-2.385103000000015
0.007985568250150399,0.29999999999998916,1.100000000000001,0.30000000000000027,0.0,2.035439999999994
0.00727802037845704,0.8000000000000007,-3.0000000000000027,-1.0000000000000009,-1.0,-2.740918000000022
-0.009902397422533848,2.400000000000002,1.0000000000000009,0.9000000000000008,1.0,-1.9856969999999592
-0.008924726037230268,2.0000000000000018,1.6000000000000014,0.5000000000000004,0.0,11.59570199999996
-0.021245262065135884,7.099999999999995,6.2999999999999945,0.5000000000000004,0.0,6.299734999999998
0.012012530524653897,-3.600000000000003,-3.600000000000003,-1.0000000000000009,-1.0,5.015064999999993
0.015355367066393733,-2.8000000000000025,-1.4000000000000012,-0.7000000000000006,-1.0,-6.83132999999998
-0.0025445292620864812,2.100000000000013,2.200000000000002,0.7000000000000006,0.0,-3.2442550000000097
-0.00861571043511744,-1.200000000000001,-1.7000000000000015,-0.40000000000000036,1.0,1.796416000000022
